,ROC,Measure,Classifier
130,0.9795009068080358,Sricharan WGan 002 conditional ,Baseline
131,0.9870356345663266,Sricharan WGan 002 conditional ,Baseline
132,0.9977211465640943,Sricharan WGan 002 conditional ,Baseline
133,0.9893571503308354,Sricharan WGan 002 conditional ,Baseline
134,0.9950057049186862,Sricharan WGan 002 conditional ,Baseline
135,0.9830836081991391,Sricharan WGan 002 conditional ,Baseline
136,0.9470706861846301,Sricharan WGan 002 conditional ,Baseline
137,0.9928093735052617,Sricharan WGan 002 conditional ,Baseline
138,0.9865828533561862,Sricharan WGan 002 conditional ,Baseline
139,0.992493298588967,Sricharan WGan 002 conditional ,Baseline
140,0.47931188466597574,Sricharan WGan 002 conditional ,Baseline
141,0.5346112932477678,Sricharan WGan 002 conditional ,Baseline
142,0.8452490981744261,Sricharan WGan 002 conditional ,Baseline
143,0.18011412328603316,Sricharan WGan 002 conditional ,Baseline
144,0.5284467424665179,Sricharan WGan 002 conditional ,Baseline
145,0.48795521016023596,Sricharan WGan 002 conditional ,Baseline
146,0.38254095583545916,Sricharan WGan 002 conditional ,Baseline
147,0.6951284603196748,Sricharan WGan 002 conditional ,Baseline
148,0.24936177779217156,Sricharan WGan 002 conditional ,Baseline
149,0.3010079520089286,Sricharan WGan 002 conditional ,Baseline
150,0.4217521511778539,Sricharan WGan 002 conditional ,Baseline
151,0.8381098533163265,Sricharan WGan 002 conditional ,Baseline
152,0.9747474826112086,Sricharan WGan 002 conditional ,Baseline
153,0.8452533021265147,Sricharan WGan 002 conditional ,Baseline
154,0.8638554787149234,Sricharan WGan 002 conditional ,Baseline
155,0.9842224121093749,Sricharan WGan 002 conditional ,Baseline
156,0.607562473842076,Sricharan WGan 002 conditional ,Baseline
157,0.9943386778539541,Sricharan WGan 002 conditional ,Baseline
158,0.9596844108737246,Sricharan WGan 002 conditional ,Baseline
159,0.7650026593889508,Sricharan WGan 002 conditional ,Baseline
160,0.9953202228156888,Sricharan WGan 002 conditional ,Baseline
161,0.969863580197704,Sricharan WGan 002 conditional ,Baseline
162,0.9925832943040497,Sricharan WGan 002 conditional ,Baseline
163,0.9650969213368941,Sricharan WGan 002 conditional ,Baseline
164,0.987653771225287,Sricharan WGan 002 conditional ,Baseline
165,0.9912940823301976,Sricharan WGan 002 conditional ,Baseline
166,0.9921569824218751,Sricharan WGan 002 conditional ,Baseline
167,0.9750011210538903,Sricharan WGan 002 conditional ,Baseline
168,0.9643623196348852,Sricharan WGan 002 conditional ,Baseline
169,0.9744141247807717,Sricharan WGan 002 conditional ,Baseline
170,0.6404487454161352,Sricharan WGan 002 conditional ,Baseline
171,0.9927031847895407,Sricharan WGan 002 conditional ,Baseline
172,0.969022478376116,Sricharan WGan 002 conditional ,Baseline
173,0.9938233044682717,Sricharan WGan 002 conditional ,Baseline
174,0.9905435990314094,Sricharan WGan 002 conditional ,Baseline
175,0.9700429488201531,Sricharan WGan 002 conditional ,Baseline
176,0.9844319869060904,Sricharan WGan 002 conditional ,Baseline
177,0.9923889782963967,Sricharan WGan 002 conditional ,Baseline
178,0.9851939921476403,Sricharan WGan 002 conditional ,Baseline
179,0.9801377276985012,Sricharan WGan 002 conditional ,Baseline
180,0.990529897261639,Sricharan WGan 002 conditional ,Baseline
181,0.7047768417669802,Sricharan WGan 002 conditional ,Baseline
182,0.9495851166394292,Sricharan WGan 002 conditional ,Baseline
183,0.9880620216836733,Sricharan WGan 002 conditional ,Baseline
184,0.9928367770448023,Sricharan WGan 002 conditional ,Baseline
185,0.9889190051020407,Sricharan WGan 002 conditional ,Baseline
186,0.9879004030811542,Sricharan WGan 002 conditional ,Baseline
187,0.9918623943718113,Sricharan WGan 002 conditional ,Baseline
188,0.45894498241191006,Sricharan WGan 002 conditional ,Baseline
189,0.9810283427335778,Sricharan WGan 002 conditional ,Baseline
190,0.9880722980110014,Sricharan WGan 002 conditional ,Baseline
191,0.9809224654217157,Sricharan WGan 002 conditional ,Baseline
192,0.8891585992307078,Sricharan WGan 002 conditional ,Baseline
193,0.987075494260204,Sricharan WGan 002 conditional ,Baseline
194,0.9437501868423149,Sricharan WGan 002 conditional ,Baseline
195,0.9647079779177297,Sricharan WGan 002 conditional ,Baseline
196,0.9724588199537627,Sricharan WGan 002 conditional ,Baseline
197,0.9944981166294643,Sricharan WGan 002 conditional ,Baseline
198,0.8916049879424428,Sricharan WGan 002 conditional ,Baseline
199,0.9894701899314413,Sricharan WGan 002 conditional ,Baseline
0,0.9938989756058674,Sricharan WGan 002 conditional ,MC Dropout
1,0.9890121148557078,Sricharan WGan 002 conditional ,MC Dropout
2,0.9912402094626914,Sricharan WGan 002 conditional ,MC Dropout
3,0.9898675412547832,Sricharan WGan 002 conditional ,MC Dropout
4,0.9744362344547193,Sricharan WGan 002 conditional ,MC Dropout
5,0.9878552495216838,Sricharan WGan 002 conditional ,MC Dropout
6,0.9920862937460141,Sricharan WGan 002 conditional ,MC Dropout
7,0.9907260816924426,Sricharan WGan 002 conditional ,MC Dropout
8,0.9868357132892219,Sricharan WGan 002 conditional ,MC Dropout
9,0.9792377705476722,Sricharan WGan 002 conditional ,MC Dropout
10,0.9840296531210141,Sricharan WGan 002 conditional ,MC Dropout
11,0.9902212960379464,Sricharan WGan 002 conditional ,MC Dropout
12,0.9856913041095344,Sricharan WGan 002 conditional ,MC Dropout
13,0.9750394237284759,Sricharan WGan 002 conditional ,MC Dropout
14,0.9886350047831632,Sricharan WGan 002 conditional ,MC Dropout
15,0.98804302604831,Sricharan WGan 002 conditional ,MC Dropout
16,0.9842277059749682,Sricharan WGan 002 conditional ,MC Dropout
17,0.9888358602718431,Sricharan WGan 002 conditional ,MC Dropout
18,0.9776190932916135,Sricharan WGan 002 conditional ,MC Dropout
19,0.9838462362484056,Sricharan WGan 002 conditional ,MC Dropout
20,0.9851432333187181,Sricharan WGan 002 conditional ,MC Dropout
21,0.9918817014110332,Sricharan WGan 002 conditional ,MC Dropout
22,0.9712997747927297,Sricharan WGan 002 conditional ,MC Dropout
23,0.9763146225286988,Sricharan WGan 002 conditional ,MC Dropout
24,0.979171441525829,Sricharan WGan 002 conditional ,MC Dropout
25,0.9841660480110013,Sricharan WGan 002 conditional ,MC Dropout
26,0.9862552564971302,Sricharan WGan 002 conditional ,MC Dropout
27,0.992715952347736,Sricharan WGan 002 conditional ,MC Dropout
28,0.983795788823342,Sricharan WGan 002 conditional ,MC Dropout
29,0.979218152104592,Sricharan WGan 002 conditional ,MC Dropout
30,0.981653018873565,Sricharan WGan 002 conditional ,MC Dropout
31,0.9753660863759567,Sricharan WGan 002 conditional ,MC Dropout
32,0.974154725366709,Sricharan WGan 002 conditional ,MC Dropout
33,0.9681493019571109,Sricharan WGan 002 conditional ,MC Dropout
34,0.9877241484972896,Sricharan WGan 002 conditional ,MC Dropout
35,0.9913161920041456,Sricharan WGan 002 conditional ,MC Dropout
36,0.9803451226682078,Sricharan WGan 002 conditional ,MC Dropout
37,0.9897778569435586,Sricharan WGan 002 conditional ,MC Dropout
38,0.9863564627511161,Sricharan WGan 002 conditional ,MC Dropout
39,0.9837232317243304,Sricharan WGan 002 conditional ,MC Dropout
40,0.9735689747090243,Sricharan WGan 002 conditional ,MC Dropout
41,0.9826333182198661,Sricharan WGan 002 conditional ,MC Dropout
42,0.9598647137077487,Sricharan WGan 002 conditional ,MC Dropout
43,0.9587959756656569,Sricharan WGan 002 conditional ,MC Dropout
44,0.9787977568957271,Sricharan WGan 002 conditional ,MC Dropout
45,0.9616157376036352,Sricharan WGan 002 conditional ,MC Dropout
46,0.983033783581792,Sricharan WGan 002 conditional ,MC Dropout
47,0.9781478570432078,Sricharan WGan 002 conditional ,MC Dropout
48,0.9751231913663901,Sricharan WGan 002 conditional ,MC Dropout
49,0.9559385338608101,Sricharan WGan 002 conditional ,MC Dropout
50,0.973964769013074,Sricharan WGan 002 conditional ,MC Dropout
51,0.9758789685307716,Sricharan WGan 002 conditional ,MC Dropout
52,0.9708778225645729,Sricharan WGan 002 conditional ,MC Dropout
