,ROC,Measure,Classifier
198,0.9240297589983258,Lee GAN conditional,Baseline
199,0.8931104698959662,Lee GAN conditional,Baseline
0,0.9290544159558354,Lee GAN conditional,MC Dropout
1,0.9063636624083227,Lee GAN conditional,MC Dropout
2,0.903764685805963,Lee GAN conditional,MC Dropout
3,0.886444091796875,Lee GAN conditional,MC Dropout
4,0.897333573321907,Lee GAN conditional,MC Dropout
5,0.913254874093192,Lee GAN conditional,MC Dropout
6,0.8854729788643972,Lee GAN conditional,MC Dropout
7,0.9062017324019452,Lee GAN conditional,MC Dropout
8,0.9118627431441327,Lee GAN conditional,MC Dropout
9,0.895492242307079,Lee GAN conditional,MC Dropout
10,0.9168053451849489,Lee GAN conditional,MC Dropout
11,0.9230452556999363,Lee GAN conditional,MC Dropout
12,0.9133683807995854,Lee GAN conditional,MC Dropout
13,0.9166717529296875,Lee GAN conditional,MC Dropout
14,0.9028880839445153,Lee GAN conditional,MC Dropout
15,0.8947120199398119,Lee GAN conditional,MC Dropout
16,0.9178502608318718,Lee GAN conditional,MC Dropout
17,0.9040496203364158,Lee GAN conditional,MC Dropout
18,0.9047527702487245,Lee GAN conditional,MC Dropout
19,0.9085736955915179,Lee GAN conditional,MC Dropout
20,0.8863995610451212,Lee GAN conditional,MC Dropout
21,0.894227631238042,Lee GAN conditional,MC Dropout
22,0.8968342372349329,Lee GAN conditional,MC Dropout
23,0.8909541538783482,Lee GAN conditional,MC Dropout
24,0.8448002095125159,Lee GAN conditional,MC Dropout
25,0.8789314737125319,Lee GAN conditional,MC Dropout
26,0.8786406225087692,Lee GAN conditional,MC Dropout
27,0.9071888826331312,Lee GAN conditional,MC Dropout
28,0.8772919323979593,Lee GAN conditional,MC Dropout
29,0.8868540549764827,Lee GAN conditional,MC Dropout
30,0.8951076585419324,Lee GAN conditional,MC Dropout
31,0.88920344138632,Lee GAN conditional,MC Dropout
32,0.8996634969905931,Lee GAN conditional,MC Dropout
33,0.9126565115792411,Lee GAN conditional,MC Dropout
34,0.8722462556800064,Lee GAN conditional,MC Dropout
35,0.8669611093949299,Lee GAN conditional,MC Dropout
36,0.9087480817522321,Lee GAN conditional,MC Dropout
37,0.8693371208346621,Lee GAN conditional,MC Dropout
38,0.8871665487484055,Lee GAN conditional,MC Dropout
39,0.8834709634586255,Lee GAN conditional,MC Dropout
40,0.8869239651426978,Lee GAN conditional,MC Dropout
41,0.8599747638313137,Lee GAN conditional,MC Dropout
42,0.8775139633490114,Lee GAN conditional,MC Dropout
43,0.870973236706792,Lee GAN conditional,MC Dropout
44,0.8750621250697544,Lee GAN conditional,MC Dropout
45,0.8811463336555324,Lee GAN conditional,MC Dropout
46,0.841123308454241,Lee GAN conditional,MC Dropout
