,ROC,Measure,Classifier,GAN
90,0.9968570008569834,Sricharan WGan conditional 4,Baseline,Sricharan WGan conditional
91,0.9766288290218431,Sricharan WGan conditional 4,Baseline,Sricharan WGan conditional
92,0.986392274194834,Sricharan WGan conditional 4,Baseline,Sricharan WGan conditional
93,0.9934717295121173,Sricharan WGan conditional 4,Baseline,Sricharan WGan conditional
94,0.9727085658482142,Sricharan WGan conditional 4,Baseline,Sricharan WGan conditional
95,0.9830098054846939,Sricharan WGan conditional 4,Baseline,Sricharan WGan conditional
96,0.9873376963089924,Sricharan WGan conditional 4,Baseline,Sricharan WGan conditional
97,0.9905432876275511,Sricharan WGan conditional 4,Baseline,Sricharan WGan conditional
98,0.9797325912786989,Sricharan WGan conditional 4,Baseline,Sricharan WGan conditional
99,0.9955447449976085,Sricharan WGan conditional 4,Baseline,Sricharan WGan conditional
100,0.9889928078164859,Sricharan WGan conditional 5,Baseline,Sricharan WGan conditional
101,0.9778255540497449,Sricharan WGan conditional 5,Baseline,Sricharan WGan conditional
102,0.9845988993742028,Sricharan WGan conditional 5,Baseline,Sricharan WGan conditional
103,0.940865030094069,Sricharan WGan conditional 5,Baseline,Sricharan WGan conditional
104,0.9882930833466199,Sricharan WGan conditional 5,Baseline,Sricharan WGan conditional
105,0.989980580855389,Sricharan WGan conditional 5,Baseline,Sricharan WGan conditional
106,0.9968890754544005,Sricharan WGan conditional 5,Baseline,Sricharan WGan conditional
107,0.9598153561961895,Sricharan WGan conditional 5,Baseline,Sricharan WGan conditional
108,0.9800175258091518,Sricharan WGan conditional 5,Baseline,Sricharan WGan conditional
109,0.9909695995097259,Sricharan WGan conditional 5,Baseline,Sricharan WGan conditional
110,0.9301701759805485,Sricharan WGan conditional 5,Baseline,Sricharan WGan conditional
111,0.9864589146205356,Sricharan WGan conditional 5,Baseline,Sricharan WGan conditional
112,0.9841831752232143,Sricharan WGan conditional 5,Baseline,Sricharan WGan conditional
113,0.952710365762516,Sricharan WGan conditional 5,Baseline,Sricharan WGan conditional
114,0.9927994085817919,Sricharan WGan conditional 5,Baseline,Sricharan WGan conditional
115,0.8624924640266263,Sricharan WGan conditional 5,Baseline,Sricharan WGan conditional
116,0.9468611113879145,Sricharan WGan conditional 5,Baseline,Sricharan WGan conditional
117,0.9364016785913585,Sricharan WGan conditional 5,Baseline,Sricharan WGan conditional
118,0.9829948580994898,Sricharan WGan conditional 5,Baseline,Sricharan WGan conditional
119,0.6848356285873725,Sricharan WGan conditional 5,Baseline,Sricharan WGan conditional
120,0.8703276965082909,Sricharan WGan conditional 6,Baseline,Sricharan WGan conditional
121,0.5529344519790338,Sricharan WGan conditional 6,Baseline,Sricharan WGan conditional
122,0.9851413648955675,Sricharan WGan conditional 6,Baseline,Sricharan WGan conditional
123,0.9926605224609375,Sricharan WGan conditional 6,Baseline,Sricharan WGan conditional
124,0.8916758323202327,Sricharan WGan conditional 6,Baseline,Sricharan WGan conditional
125,0.9548992234833386,Sricharan WGan conditional 6,Baseline,Sricharan WGan conditional
126,0.9389754314811862,Sricharan WGan conditional 6,Baseline,Sricharan WGan conditional
127,0.9912019067881057,Sricharan WGan conditional 6,Baseline,Sricharan WGan conditional
128,0.9826093401227678,Sricharan WGan conditional 6,Baseline,Sricharan WGan conditional
129,0.989131382533482,Sricharan WGan conditional 6,Baseline,Sricharan WGan conditional
130,0.863415932168766,Sricharan WGan conditional 6,Baseline,Sricharan WGan conditional
131,0.9883977150430484,Sricharan WGan conditional 6,Baseline,Sricharan WGan conditional
132,0.9300253731863839,Sricharan WGan conditional 6,Baseline,Sricharan WGan conditional
133,0.950656813018176,Sricharan WGan conditional 6,Baseline,Sricharan WGan conditional
134,0.8780570516780931,Sricharan WGan conditional 6,Baseline,Sricharan WGan conditional
135,0.9911710778061225,Sricharan WGan conditional 6,Baseline,Sricharan WGan conditional
136,0.9878988460618622,Sricharan WGan conditional 6,Baseline,Sricharan WGan conditional
137,0.8309031895228794,Sricharan WGan conditional 6,Baseline,Sricharan WGan conditional
138,0.9874385911591199,Sricharan WGan conditional 6,Baseline,Sricharan WGan conditional
139,0.953126557019292,Sricharan WGan conditional 6,Baseline,Sricharan WGan conditional
140,0.1679265547771843,Sricharan WGan conditional 7,Baseline,Sricharan WGan conditional
141,0.03861267712651467,Sricharan WGan conditional 7,Baseline,Sricharan WGan conditional
142,0.16613349136041133,Sricharan WGan conditional 7,Baseline,Sricharan WGan conditional
143,0.06975944674744897,Sricharan WGan conditional 7,Baseline,Sricharan WGan conditional
144,0.06332288469587055,Sricharan WGan conditional 7,Baseline,Sricharan WGan conditional
145,0.12578754035794004,Sricharan WGan conditional 7,Baseline,Sricharan WGan conditional
146,0.2493335957429847,Sricharan WGan conditional 7,Baseline,Sricharan WGan conditional
147,0.49057162537866705,Sricharan WGan conditional 7,Baseline,Sricharan WGan conditional
148,0.42545988121811223,Sricharan WGan conditional 7,Baseline,Sricharan WGan conditional
149,0.729677472795759,Sricharan WGan conditional 7,Baseline,Sricharan WGan conditional
150,0.09776088169642856,Sricharan WGan conditional 7,Baseline,Sricharan WGan conditional
151,0.07246321074816645,Sricharan WGan conditional 7,Baseline,Sricharan WGan conditional
152,0.0741068003128986,Sricharan WGan conditional 7,Baseline,Sricharan WGan conditional
153,0.09683694644850127,Sricharan WGan conditional 7,Baseline,Sricharan WGan conditional
154,0.4575553426937181,Sricharan WGan conditional 7,Baseline,Sricharan WGan conditional
155,0.09354447345344388,Sricharan WGan conditional 7,Baseline,Sricharan WGan conditional
156,0.5642071159518496,Sricharan WGan conditional 7,Baseline,Sricharan WGan conditional
157,0.5335238709741709,Sricharan WGan conditional 7,Baseline,Sricharan WGan conditional
158,0.12697445616430164,Sricharan WGan conditional 7,Baseline,Sricharan WGan conditional
159,0.037109375,Sricharan WGan conditional 7,Baseline,Sricharan WGan conditional
160,0.9926032241509885,Sricharan WGan conditional 8,Baseline,Sricharan WGan conditional
161,0.9759969905931122,Sricharan WGan conditional 8,Baseline,Sricharan WGan conditional
162,0.9597958934550382,Sricharan WGan conditional 8,Baseline,Sricharan WGan conditional
163,0.8209961871711575,Sricharan WGan conditional 8,Baseline,Sricharan WGan conditional
164,0.972986026686065,Sricharan WGan conditional 8,Baseline,Sricharan WGan conditional
165,0.9832797926299427,Sricharan WGan conditional 8,Baseline,Sricharan WGan conditional
166,0.8505565098353794,Sricharan WGan conditional 8,Baseline,Sricharan WGan conditional
167,0.9439233273875958,Sricharan WGan conditional 8,Baseline,Sricharan WGan conditional
168,0.9769134521484375,Sricharan WGan conditional 8,Baseline,Sricharan WGan conditional
169,0.9635880139409279,Sricharan WGan conditional 8,Baseline,Sricharan WGan conditional
170,0.9873187006736287,Sricharan WGan conditional 8,Baseline,Sricharan WGan conditional
171,0.9466638370436067,Sricharan WGan conditional 8,Baseline,Sricharan WGan conditional
172,0.9232518721599968,Sricharan WGan conditional 8,Baseline,Sricharan WGan conditional
173,0.9632736517458546,Sricharan WGan conditional 8,Baseline,Sricharan WGan conditional
174,0.9672197614397322,Sricharan WGan conditional 8,Baseline,Sricharan WGan conditional
175,0.8585177051777741,Sricharan WGan conditional 8,Baseline,Sricharan WGan conditional
176,0.8528106066645408,Sricharan WGan conditional 8,Baseline,Sricharan WGan conditional
177,0.8197399840062978,Sricharan WGan conditional 8,Baseline,Sricharan WGan conditional
178,0.9750279017857143,Sricharan WGan conditional 8,Baseline,Sricharan WGan conditional
179,0.8363269105249522,Sricharan WGan conditional 8,Baseline,Sricharan WGan conditional
180,0.9820316859654018,Sricharan WGan conditional 9,Baseline,Sricharan WGan conditional
181,0.9397100331831952,Sricharan WGan conditional 9,Baseline,Sricharan WGan conditional
182,0.939733077068718,Sricharan WGan conditional 9,Baseline,Sricharan WGan conditional
183,0.9492906842912945,Sricharan WGan conditional 9,Baseline,Sricharan WGan conditional
184,0.9571875747369261,Sricharan WGan conditional 9,Baseline,Sricharan WGan conditional
185,0.9001671927315849,Sricharan WGan conditional 9,Baseline,Sricharan WGan conditional
186,0.9894708127391583,Sricharan WGan conditional 9,Baseline,Sricharan WGan conditional
187,0.9772426060267857,Sricharan WGan conditional 9,Baseline,Sricharan WGan conditional
188,0.9455307941047513,Sricharan WGan conditional 9,Baseline,Sricharan WGan conditional
189,0.9929523078762755,Sricharan WGan conditional 9,Baseline,Sricharan WGan conditional
190,0.9958290567203443,Sricharan WGan conditional 9,Baseline,Sricharan WGan conditional
191,0.991899451430963,Sricharan WGan conditional 9,Baseline,Sricharan WGan conditional
192,0.9923911581234057,Sricharan WGan conditional 9,Baseline,Sricharan WGan conditional
193,0.9581463872169962,Sricharan WGan conditional 9,Baseline,Sricharan WGan conditional
194,0.8220502892319036,Sricharan WGan conditional 9,Baseline,Sricharan WGan conditional
195,0.9836671790298152,Sricharan WGan conditional 9,Baseline,Sricharan WGan conditional
196,0.9810230488679847,Sricharan WGan conditional 9,Baseline,Sricharan WGan conditional
197,0.7259621133609694,Sricharan WGan conditional 9,Baseline,Sricharan WGan conditional
198,0.7178682599748883,Sricharan WGan conditional 9,Baseline,Sricharan WGan conditional
199,0.981225772779815,Sricharan WGan conditional 9,Baseline,Sricharan WGan conditional
0,0.9601898193359374,Sricharan WGan conditional 0,MC Dropout,Sricharan WGan conditional
1,0.9809529829998406,Sricharan WGan conditional 0,MC Dropout,Sricharan WGan conditional
2,0.986787445691167,Sricharan WGan conditional 0,MC Dropout,Sricharan WGan conditional
3,0.9450549690090879,Sricharan WGan conditional 0,MC Dropout,Sricharan WGan conditional
4,0.9520313496492347,Sricharan WGan conditional 0,MC Dropout,Sricharan WGan conditional
5,0.9732382638113839,Sricharan WGan conditional 0,MC Dropout,Sricharan WGan conditional
6,0.9479849679129465,Sricharan WGan conditional 0,MC Dropout,Sricharan WGan conditional
7,0.9740077427455356,Sricharan WGan conditional 0,MC Dropout,Sricharan WGan conditional
8,0.967489125777264,Sricharan WGan conditional 0,MC Dropout,Sricharan WGan conditional
9,0.9635526696029977,Sricharan WGan conditional 0,MC Dropout,Sricharan WGan conditional
10,0.970119554169324,Sricharan WGan conditional 0,MC Dropout,Sricharan WGan conditional
11,0.9623369489397321,Sricharan WGan conditional 0,MC Dropout,Sricharan WGan conditional
12,0.983749701052296,Sricharan WGan conditional 0,MC Dropout,Sricharan WGan conditional
13,0.959751674107143,Sricharan WGan conditional 0,MC Dropout,Sricharan WGan conditional
14,0.9782017299107143,Sricharan WGan conditional 0,MC Dropout,Sricharan WGan conditional
15,0.9789397570551658,Sricharan WGan conditional 0,MC Dropout,Sricharan WGan conditional
16,0.9701637735172195,Sricharan WGan conditional 0,MC Dropout,Sricharan WGan conditional
17,0.9885157371053891,Sricharan WGan conditional 0,MC Dropout,Sricharan WGan conditional
18,0.9794261698820155,Sricharan WGan conditional 0,MC Dropout,Sricharan WGan conditional
19,0.9773836719746494,Sricharan WGan conditional 0,MC Dropout,Sricharan WGan conditional
20,0.9660270846619898,Sricharan WGan conditional 1,MC Dropout,Sricharan WGan conditional
21,0.9838063765545282,Sricharan WGan conditional 1,MC Dropout,Sricharan WGan conditional
22,0.9872732357102998,Sricharan WGan conditional 1,MC Dropout,Sricharan WGan conditional
23,0.9679431526028381,Sricharan WGan conditional 1,MC Dropout,Sricharan WGan conditional
24,0.9728932283362565,Sricharan WGan conditional 1,MC Dropout,Sricharan WGan conditional
25,0.9686724604392538,Sricharan WGan conditional 1,MC Dropout,Sricharan WGan conditional
26,0.9788323227240115,Sricharan WGan conditional 1,MC Dropout,Sricharan WGan conditional
27,0.9745673354791137,Sricharan WGan conditional 1,MC Dropout,Sricharan WGan conditional
28,0.9801648198341835,Sricharan WGan conditional 1,MC Dropout,Sricharan WGan conditional
29,0.9662123699577488,Sricharan WGan conditional 1,MC Dropout,Sricharan WGan conditional
30,0.9726509561344068,Sricharan WGan conditional 1,MC Dropout,Sricharan WGan conditional
31,0.9700417032047193,Sricharan WGan conditional 1,MC Dropout,Sricharan WGan conditional
32,0.9172182667012118,Sricharan WGan conditional 1,MC Dropout,Sricharan WGan conditional
33,0.9780317034040179,Sricharan WGan conditional 1,MC Dropout,Sricharan WGan conditional
34,0.9417042634925064,Sricharan WGan conditional 1,MC Dropout,Sricharan WGan conditional
35,0.9807172502790179,Sricharan WGan conditional 1,MC Dropout,Sricharan WGan conditional
36,0.9709759147799746,Sricharan WGan conditional 1,MC Dropout,Sricharan WGan conditional
37,0.9806848642777423,Sricharan WGan conditional 1,MC Dropout,Sricharan WGan conditional
38,0.9821581159319197,Sricharan WGan conditional 1,MC Dropout,Sricharan WGan conditional
39,0.970198339345504,Sricharan WGan conditional 1,MC Dropout,Sricharan WGan conditional
40,0.9650081712372449,Sricharan WGan conditional 2,MC Dropout,Sricharan WGan conditional
41,0.984922136579241,Sricharan WGan conditional 2,MC Dropout,Sricharan WGan conditional
42,0.9845406668526785,Sricharan WGan conditional 2,MC Dropout,Sricharan WGan conditional
43,0.9781659184669963,Sricharan WGan conditional 2,MC Dropout,Sricharan WGan conditional
44,0.9763862454161352,Sricharan WGan conditional 2,MC Dropout,Sricharan WGan conditional
45,0.9795787577726403,Sricharan WGan conditional 2,MC Dropout,Sricharan WGan conditional
46,0.9751344019052934,Sricharan WGan conditional 2,MC Dropout,Sricharan WGan conditional
47,0.9875391746053892,Sricharan WGan conditional 2,MC Dropout,Sricharan WGan conditional
48,0.9794485909598214,Sricharan WGan conditional 2,MC Dropout,Sricharan WGan conditional
49,0.974860989317602,Sricharan WGan conditional 2,MC Dropout,Sricharan WGan conditional
50,0.9854203827527105,Sricharan WGan conditional 2,MC Dropout,Sricharan WGan conditional
51,0.9842837586694835,Sricharan WGan conditional 2,MC Dropout,Sricharan WGan conditional
52,0.9906884018255739,Sricharan WGan conditional 2,MC Dropout,Sricharan WGan conditional
53,0.9775761195591519,Sricharan WGan conditional 2,MC Dropout,Sricharan WGan conditional
54,0.9855106898716517,Sricharan WGan conditional 2,MC Dropout,Sricharan WGan conditional
55,0.9846403160873726,Sricharan WGan conditional 2,MC Dropout,Sricharan WGan conditional
56,0.9742665193518814,Sricharan WGan conditional 2,MC Dropout,Sricharan WGan conditional
57,0.9689879125478317,Sricharan WGan conditional 2,MC Dropout,Sricharan WGan conditional
58,0.9768823117625958,Sricharan WGan conditional 2,MC Dropout,Sricharan WGan conditional
59,0.9898270587531889,Sricharan WGan conditional 2,MC Dropout,Sricharan WGan conditional
60,0.9915282580317283,Sricharan WGan conditional 3,MC Dropout,Sricharan WGan conditional
61,0.9861932871293049,Sricharan WGan conditional 3,MC Dropout,Sricharan WGan conditional
62,0.9842868727080674,Sricharan WGan conditional 3,MC Dropout,Sricharan WGan conditional
63,0.98033484634088,Sricharan WGan conditional 3,MC Dropout,Sricharan WGan conditional
64,0.9769146977638712,Sricharan WGan conditional 3,MC Dropout,Sricharan WGan conditional
65,0.9869353625239159,Sricharan WGan conditional 3,MC Dropout,Sricharan WGan conditional
66,0.9779118129185269,Sricharan WGan conditional 3,MC Dropout,Sricharan WGan conditional
67,0.988468092315051,Sricharan WGan conditional 3,MC Dropout,Sricharan WGan conditional
68,0.9897355060188137,Sricharan WGan conditional 3,MC Dropout,Sricharan WGan conditional
69,0.9894602250079718,Sricharan WGan conditional 3,MC Dropout,Sricharan WGan conditional
70,0.9875569246253187,Sricharan WGan conditional 3,MC Dropout,Sricharan WGan conditional
71,0.992034912109375,Sricharan WGan conditional 3,MC Dropout,Sricharan WGan conditional
72,0.9850672507772641,Sricharan WGan conditional 3,MC Dropout,Sricharan WGan conditional
73,0.9804316929408482,Sricharan WGan conditional 3,MC Dropout,Sricharan WGan conditional
74,0.9872364900550065,Sricharan WGan conditional 3,MC Dropout,Sricharan WGan conditional
75,0.9858968306560906,Sricharan WGan conditional 3,MC Dropout,Sricharan WGan conditional
76,0.9833922094228317,Sricharan WGan conditional 3,MC Dropout,Sricharan WGan conditional
77,0.9893378432916135,Sricharan WGan conditional 3,MC Dropout,Sricharan WGan conditional
78,0.9911629813058036,Sricharan WGan conditional 3,MC Dropout,Sricharan WGan conditional
79,0.9899463264309629,Sricharan WGan conditional 3,MC Dropout,Sricharan WGan conditional
80,0.9764080436862246,Sricharan WGan conditional 4,MC Dropout,Sricharan WGan conditional
81,0.9795030866350445,Sricharan WGan conditional 4,MC Dropout,Sricharan WGan conditional
82,0.9865180813536353,Sricharan WGan conditional 4,MC Dropout,Sricharan WGan conditional
83,0.9921186797472894,Sricharan WGan conditional 4,MC Dropout,Sricharan WGan conditional
84,0.9749108139349489,Sricharan WGan conditional 4,MC Dropout,Sricharan WGan conditional
85,0.9926418382294324,Sricharan WGan conditional 4,MC Dropout,Sricharan WGan conditional
86,0.9834934156768178,Sricharan WGan conditional 4,MC Dropout,Sricharan WGan conditional
87,0.9871807487643495,Sricharan WGan conditional 4,MC Dropout,Sricharan WGan conditional
88,0.979641038544324,Sricharan WGan conditional 4,MC Dropout,Sricharan WGan conditional
89,0.9862792345942284,Sricharan WGan conditional 4,MC Dropout,Sricharan WGan conditional
90,0.9902633355588328,Sricharan WGan conditional 4,MC Dropout,Sricharan WGan conditional
91,0.9899812036631058,Sricharan WGan conditional 4,MC Dropout,Sricharan WGan conditional
92,0.9880268330476721,Sricharan WGan conditional 4,MC Dropout,Sricharan WGan conditional
93,0.9828413359972895,Sricharan WGan conditional 4,MC Dropout,Sricharan WGan conditional
94,0.9866516736088968,Sricharan WGan conditional 4,MC Dropout,Sricharan WGan conditional
95,0.9888508076570472,Sricharan WGan conditional 4,MC Dropout,Sricharan WGan conditional
96,0.980411451690051,Sricharan WGan conditional 4,MC Dropout,Sricharan WGan conditional
97,0.9834613410794005,Sricharan WGan conditional 4,MC Dropout,Sricharan WGan conditional
98,0.9924014344507336,Sricharan WGan conditional 4,MC Dropout,Sricharan WGan conditional
99,0.9806147984095982,Sricharan WGan conditional 4,MC Dropout,Sricharan WGan conditional
100,0.9792882179727359,Sricharan WGan conditional 5,MC Dropout,Sricharan WGan conditional
101,0.976284104950574,Sricharan WGan conditional 5,MC Dropout,Sricharan WGan conditional
102,0.9752620774872449,Sricharan WGan conditional 5,MC Dropout,Sricharan WGan conditional
103,0.9786065549266583,Sricharan WGan conditional 5,MC Dropout,Sricharan WGan conditional
104,0.9642732581313777,Sricharan WGan conditional 5,MC Dropout,Sricharan WGan conditional
105,0.9799434116908483,Sricharan WGan conditional 5,MC Dropout,Sricharan WGan conditional
106,0.9752714196029975,Sricharan WGan conditional 5,MC Dropout,Sricharan WGan conditional
107,0.9834818937340561,Sricharan WGan conditional 5,MC Dropout,Sricharan WGan conditional
108,0.9615422462930485,Sricharan WGan conditional 5,MC Dropout,Sricharan WGan conditional
109,0.9795245735012755,Sricharan WGan conditional 5,MC Dropout,Sricharan WGan conditional
110,0.9808850969587054,Sricharan WGan conditional 5,MC Dropout,Sricharan WGan conditional
111,0.9834585384446748,Sricharan WGan conditional 5,MC Dropout,Sricharan WGan conditional
112,0.9787831209143814,Sricharan WGan conditional 5,MC Dropout,Sricharan WGan conditional
113,0.9742098438496493,Sricharan WGan conditional 5,MC Dropout,Sricharan WGan conditional
114,0.9794380032286353,Sricharan WGan conditional 5,MC Dropout,Sricharan WGan conditional
115,0.982271466936384,Sricharan WGan conditional 5,MC Dropout,Sricharan WGan conditional
116,0.9617904351682081,Sricharan WGan conditional 5,MC Dropout,Sricharan WGan conditional
117,0.9729408731265943,Sricharan WGan conditional 5,MC Dropout,Sricharan WGan conditional
118,0.9822418835698341,Sricharan WGan conditional 5,MC Dropout,Sricharan WGan conditional
119,0.9826557392976721,Sricharan WGan conditional 5,MC Dropout,Sricharan WGan conditional
120,0.9743020193917409,Sricharan WGan conditional 6,MC Dropout,Sricharan WGan conditional
121,0.9491829385562819,Sricharan WGan conditional 6,MC Dropout,Sricharan WGan conditional
122,0.934028469786352,Sricharan WGan conditional 6,MC Dropout,Sricharan WGan conditional
123,0.9682654555963011,Sricharan WGan conditional 6,MC Dropout,Sricharan WGan conditional
124,0.9880230962013712,Sricharan WGan conditional 6,MC Dropout,Sricharan WGan conditional
125,0.9845646449497766,Sricharan WGan conditional 6,MC Dropout,Sricharan WGan conditional
126,0.971854696468431,Sricharan WGan conditional 6,MC Dropout,Sricharan WGan conditional
127,0.9630478839485014,Sricharan WGan conditional 6,MC Dropout,Sricharan WGan conditional
128,0.9818809664979273,Sricharan WGan conditional 6,MC Dropout,Sricharan WGan conditional
129,0.969199667171556,Sricharan WGan conditional 6,MC Dropout,Sricharan WGan conditional
130,0.9600665034080038,Sricharan WGan conditional 6,MC Dropout,Sricharan WGan conditional
131,0.9713007090043049,Sricharan WGan conditional 6,MC Dropout,Sricharan WGan conditional
132,0.9929211674904337,Sricharan WGan conditional 6,MC Dropout,Sricharan WGan conditional
133,0.978415975765306,Sricharan WGan conditional 6,MC Dropout,Sricharan WGan conditional
134,0.9831577223174427,Sricharan WGan conditional 6,MC Dropout,Sricharan WGan conditional
135,0.9861310063576213,Sricharan WGan conditional 6,MC Dropout,Sricharan WGan conditional
136,0.9849380181760204,Sricharan WGan conditional 6,MC Dropout,Sricharan WGan conditional
137,0.9864358707350127,Sricharan WGan conditional 6,MC Dropout,Sricharan WGan conditional
138,0.9745343266701212,Sricharan WGan conditional 6,MC Dropout,Sricharan WGan conditional
139,0.9841725874920281,Sricharan WGan conditional 6,MC Dropout,Sricharan WGan conditional
140,0.7111673160475127,Sricharan WGan conditional 7,MC Dropout,Sricharan WGan conditional
141,0.5824128754284916,Sricharan WGan conditional 7,MC Dropout,Sricharan WGan conditional
142,0.359432298309949,Sricharan WGan conditional 7,MC Dropout,Sricharan WGan conditional
143,0.6924938279755262,Sricharan WGan conditional 7,MC Dropout,Sricharan WGan conditional
144,0.6745933999820631,Sricharan WGan conditional 7,MC Dropout,Sricharan WGan conditional
145,0.8090667724609375,Sricharan WGan conditional 7,MC Dropout,Sricharan WGan conditional
146,0.7542693468989159,Sricharan WGan conditional 7,MC Dropout,Sricharan WGan conditional
147,0.7813937128806601,Sricharan WGan conditional 7,MC Dropout,Sricharan WGan conditional
148,0.9088315379862882,Sricharan WGan conditional 7,MC Dropout,Sricharan WGan conditional
149,0.6079152944136639,Sricharan WGan conditional 7,MC Dropout,Sricharan WGan conditional
150,0.713958740234375,Sricharan WGan conditional 7,MC Dropout,Sricharan WGan conditional
151,0.897940966547752,Sricharan WGan conditional 7,MC Dropout,Sricharan WGan conditional
152,0.7703178561463648,Sricharan WGan conditional 7,MC Dropout,Sricharan WGan conditional
153,0.8870153621751434,Sricharan WGan conditional 7,MC Dropout,Sricharan WGan conditional
154,0.8027418486926021,Sricharan WGan conditional 7,MC Dropout,Sricharan WGan conditional
155,0.7580177151426977,Sricharan WGan conditional 7,MC Dropout,Sricharan WGan conditional
156,0.6059047154017857,Sricharan WGan conditional 7,MC Dropout,Sricharan WGan conditional
157,0.9018557801538584,Sricharan WGan conditional 7,MC Dropout,Sricharan WGan conditional
158,0.827979885801977,Sricharan WGan conditional 7,MC Dropout,Sricharan WGan conditional
159,0.8873778362663425,Sricharan WGan conditional 7,MC Dropout,Sricharan WGan conditional
160,0.9780538130779655,Sricharan WGan conditional 8,MC Dropout,Sricharan WGan conditional
161,0.973957295320472,Sricharan WGan conditional 8,MC Dropout,Sricharan WGan conditional
162,0.9721100476323343,Sricharan WGan conditional 8,MC Dropout,Sricharan WGan conditional
163,0.9526317362882653,Sricharan WGan conditional 8,MC Dropout,Sricharan WGan conditional
164,0.9537418910435267,Sricharan WGan conditional 8,MC Dropout,Sricharan WGan conditional
165,0.9702469183474172,Sricharan WGan conditional 8,MC Dropout,Sricharan WGan conditional
166,0.9634589370416136,Sricharan WGan conditional 8,MC Dropout,Sricharan WGan conditional
167,0.9814126150948661,Sricharan WGan conditional 8,MC Dropout,Sricharan WGan conditional
168,0.9616889175103635,Sricharan WGan conditional 8,MC Dropout,Sricharan WGan conditional
169,0.9635704196229273,Sricharan WGan conditional 8,MC Dropout,Sricharan WGan conditional
170,0.9789917614995216,Sricharan WGan conditional 8,MC Dropout,Sricharan WGan conditional
171,0.9723373724489797,Sricharan WGan conditional 8,MC Dropout,Sricharan WGan conditional
172,0.9877714818837692,Sricharan WGan conditional 8,MC Dropout,Sricharan WGan conditional
173,0.9792197091238839,Sricharan WGan conditional 8,MC Dropout,Sricharan WGan conditional
174,0.9602144202407527,Sricharan WGan conditional 8,MC Dropout,Sricharan WGan conditional
175,0.9710154630699935,Sricharan WGan conditional 8,MC Dropout,Sricharan WGan conditional
176,0.9644594776387116,Sricharan WGan conditional 8,MC Dropout,Sricharan WGan conditional
177,0.9861310063576211,Sricharan WGan conditional 8,MC Dropout,Sricharan WGan conditional
178,0.9859513263313137,Sricharan WGan conditional 8,MC Dropout,Sricharan WGan conditional
179,0.9851248604910714,Sricharan WGan conditional 8,MC Dropout,Sricharan WGan conditional
180,0.9739629005899234,Sricharan WGan conditional 9,MC Dropout,Sricharan WGan conditional
181,0.9519385512994261,Sricharan WGan conditional 9,MC Dropout,Sricharan WGan conditional
182,0.9366875473333865,Sricharan WGan conditional 9,MC Dropout,Sricharan WGan conditional
183,0.9932179353675064,Sricharan WGan conditional 9,MC Dropout,Sricharan WGan conditional
184,0.9933994838169644,Sricharan WGan conditional 9,MC Dropout,Sricharan WGan conditional
185,0.9914124157963968,Sricharan WGan conditional 9,MC Dropout,Sricharan WGan conditional
186,0.9846773731465243,Sricharan WGan conditional 9,MC Dropout,Sricharan WGan conditional
187,0.9871464943399234,Sricharan WGan conditional 9,MC Dropout,Sricharan WGan conditional
188,0.9875637755102041,Sricharan WGan conditional 9,MC Dropout,Sricharan WGan conditional
189,0.9755806436344069,Sricharan WGan conditional 9,MC Dropout,Sricharan WGan conditional
190,0.9857118567641902,Sricharan WGan conditional 9,MC Dropout,Sricharan WGan conditional
191,0.9894038609095982,Sricharan WGan conditional 9,MC Dropout,Sricharan WGan conditional
192,0.9961267588089924,Sricharan WGan conditional 9,MC Dropout,Sricharan WGan conditional
193,0.9675355249521684,Sricharan WGan conditional 9,MC Dropout,Sricharan WGan conditional
194,0.9960921929807078,Sricharan WGan conditional 9,MC Dropout,Sricharan WGan conditional
195,0.9874124332350127,Sricharan WGan conditional 9,MC Dropout,Sricharan WGan conditional
196,0.9804192367865114,Sricharan WGan conditional 9,MC Dropout,Sricharan WGan conditional
197,0.9857725805165817,Sricharan WGan conditional 9,MC Dropout,Sricharan WGan conditional
198,0.9888476936184629,Sricharan WGan conditional 9,MC Dropout,Sricharan WGan conditional
199,0.9870689547791773,Sricharan WGan conditional 9,MC Dropout,Sricharan WGan conditional
0,0.9891861896125638,Sricharan WGan 002 conditional 0,Baseline,Sricharan WGan 002 conditional
1,0.9630846296037945,Sricharan WGan 002 conditional 0,Baseline,Sricharan WGan 002 conditional
2,0.9242939851721939,Sricharan WGan 002 conditional 0,Baseline,Sricharan WGan 002 conditional
3,0.963353682537468,Sricharan WGan 002 conditional 0,Baseline,Sricharan WGan 002 conditional
4,0.9937843789859694,Sricharan WGan 002 conditional 0,Baseline,Sricharan WGan 002 conditional
5,0.9781961246412629,Sricharan WGan 002 conditional 0,Baseline,Sricharan WGan 002 conditional
6,0.9817100057796555,Sricharan WGan 002 conditional 0,Baseline,Sricharan WGan 002 conditional
7,0.8973145776865433,Sricharan WGan 002 conditional 0,Baseline,Sricharan WGan 002 conditional
8,0.9267514287209024,Sricharan WGan 002 conditional 0,Baseline,Sricharan WGan 002 conditional
9,0.9890666105309313,Sricharan WGan 002 conditional 0,Baseline,Sricharan WGan 002 conditional
10,0.7298506133410396,Sricharan WGan 002 conditional 0,Baseline,Sricharan WGan 002 conditional
11,0.9850495007573342,Sricharan WGan 002 conditional 0,Baseline,Sricharan WGan 002 conditional
