Index,Level,Accuracy,Classifier,Transformation,ROC,Brier
36,Level 2,0.9849330357142857,Baseline,Rain,0.9807575280663099,0.0020036071073263884
37,Level 2,0.9860491071428571,Baseline,Rain,0.9817317487266553,0.0016404961934313178
38,Level 2,0.9631696428571429,Baseline,Rain,0.9669493310860635,0.003922000527381897
39,Level 2,0.9854910714285714,Baseline,Rain,0.9851250108894503,0.001562794204801321
40,Level 3,0.9743303571428571,Baseline,Rain,0.9721101648488472,0.002828833879902959
41,Level 3,0.9185267857142857,Baseline,Rain,0.8954834467950532,0.008772316388785839
42,Level 3,0.9854910714285714,Baseline,Rain,0.9737128669744751,0.0016517244512215257
43,Level 3,0.9765625,Baseline,Rain,0.9746938775510205,0.0026340046897530556
44,Level 3,0.9871651785714286,Baseline,Rain,0.9885467102514317,0.0014925658470019698
45,Level 3,0.9481026785714286,Baseline,Rain,0.9399773427759529,0.005476010497659445
46,Level 3,0.9782366071428571,Baseline,Rain,0.9507657203036551,0.0026585727464407682
47,Level 3,0.9012276785714286,Baseline,Rain,0.956411467352329,0.010242145508527756
48,Level 3,0.9603794642857143,Baseline,Rain,0.9323436259626323,0.00438748998567462
49,Level 3,0.9542410714285714,Baseline,Rain,0.9324775353016688,0.0048945071175694466
50,Level 3,0.9676339285714286,Baseline,Rain,0.957165016107863,0.0035299549344927073
51,Level 3,0.9827008928571429,Baseline,Rain,0.9787693942224909,0.002081620041280985
52,Level 3,0.9592633928571429,Baseline,Rain,0.9339134731087682,0.004632225260138512
53,Level 3,0.9910714285714286,Baseline,Rain,0.9888795045045045,0.0011632266687229276
54,Level 3,0.9877232142857143,Baseline,Rain,0.9870826913199795,0.0017100553959608078
55,Level 3,0.9609375,Baseline,Rain,0.9556827609092418,0.004263683222234249
56,Level 3,0.9693080357142857,Baseline,Rain,0.9655309572408018,0.0034434706903994083
57,Level 3,0.9793526785714286,Baseline,Rain,0.9805651805651807,0.0022169393487274647
58,Level 3,0.9196428571428571,Baseline,Rain,0.9464713120280474,0.007909480482339859
59,Level 3,0.9793526785714286,Baseline,Rain,0.9801493801493801,0.0022673732601106167
60,Level 4,0.9369419642857143,Baseline,Rain,0.934036800244562,0.006483266595751047
61,Level 4,0.8286830357142857,Baseline,Rain,0.8641485429759045,0.0173347108066082
62,Level 4,0.9821428571428571,Baseline,Rain,0.9655894886363636,0.002285380382090807
63,Level 4,0.9665178571428571,Baseline,Rain,0.9487009237875289,0.003992325626313686
64,Level 4,0.9810267857142857,Baseline,Rain,0.9837549354212676,0.0021393548231571913
65,Level 4,0.8950892857142857,Baseline,Rain,0.878332758529209,0.011693716049194336
66,Level 4,0.9665178571428571,Baseline,Rain,0.9553983833718245,0.003914471250027418
67,Level 4,0.8616071428571429,Baseline,Rain,0.9590454203576801,0.013974761590361595
68,Level 4,0.92578125,Baseline,Rain,0.8963820038341785,0.008040361106395721
69,Level 4,0.9090401785714286,Baseline,Rain,0.8848554007690367,0.009945563971996307
70,Level 4,0.9408482142857143,Baseline,Rain,0.9379798115445737,0.006055761128664017
71,Level 4,0.9603794642857143,Baseline,Rain,0.9726166411601509,0.0040525225922465324
72,Level 4,0.9347098214285714,Baseline,Rain,0.8898992218395203,0.00756957707926631
73,Level 4,0.9866071428571429,Baseline,Rain,0.9879807692307693,0.0015177304157987237
74,Level 4,0.9771205357142857,Baseline,Rain,0.9753590282904542,0.002990684239193797
75,Level 4,0.9308035714285714,Baseline,Rain,0.9105844356772645,0.007896782830357552
76,Level 4,0.94921875,Baseline,Rain,0.9453198183356915,0.005790256429463625
77,Level 4,0.9709821428571429,Baseline,Rain,0.9727564102564101,0.003242919221520424
78,Level 4,0.8549107142857143,Baseline,Rain,0.9088923478610162,0.01500417198985815
79,Level 4,0.9676339285714286,Baseline,Rain,0.9732828222566916,0.0035257283598184586
80,Level 5,0.8521205357142857,Baseline,Rain,0.8572512387095179,0.01629585772752762
81,Level 5,0.7120535714285714,Baseline,Rain,0.7559582391679425,0.03203162923455238
82,Level 5,0.9609375,Baseline,Rain,0.9633814501410322,0.004723907448351383
83,Level 5,0.92578125,Baseline,Rain,0.9032617710641886,0.00840199738740921
84,Level 5,0.9609375,Baseline,Rain,0.967363530778165,0.004114629700779915
85,Level 5,0.7488839285714286,Baseline,Rain,0.8332952475575428,0.026550812646746635
86,Level 5,0.9224330357142857,Baseline,Rain,0.9575482989289148,0.007447042968124151
87,Level 5,0.80859375,Baseline,Rain,0.9382342703422687,0.019514940679073334
88,Level 5,0.8136160714285714,Baseline,Rain,0.8026806469365795,0.01975875347852707
89,Level 5,0.8119419642857143,Baseline,Rain,0.8086818195723332,0.020730124786496162
90,Level 5,0.8744419642857143,Baseline,Rain,0.9073899170389279,0.012923091650009155
91,Level 5,0.9056919642857143,Baseline,Rain,0.9202988110993229,0.010076532140374184
92,Level 5,0.8487723214285714,Baseline,Rain,0.8454927448682772,0.01592838577926159
93,Level 5,0.98046875,Baseline,Rain,0.9776892430278885,0.002478429116308689
94,Level 5,0.9324776785714286,Baseline,Rain,0.9421537061491363,0.007298760581761599
95,Level 5,0.7963169642857143,Baseline,Rain,0.845179560530282,0.020938614383339882
96,Level 5,0.8883928571428571,Baseline,Rain,0.9133165829145728,0.011476676911115646
97,Level 5,0.9380580357142857,Baseline,Rain,0.958910129641837,0.006380282808095217
98,Level 5,0.7544642857142857,Baseline,Rain,0.8417227003765466,0.026925118640065193
99,Level 5,0.9319196428571429,Baseline,Rain,0.9419946991263375,0.007140293717384338
0,Level 1,0.9860491071428571,MC Dropout,Rain,0.9923486134691568,0.0030422487761825323
1,Level 1,0.9821428571428571,MC Dropout,Rain,0.9877663352272728,0.0034960154443979263
2,Level 1,0.9860491071428571,MC Dropout,Rain,0.9851499717034523,0.0030081660952419043
3,Level 1,0.98828125,MC Dropout,Rain,0.9912613266650534,0.0028421401511877775
4,Level 1,0.9849330357142857,MC Dropout,Rain,0.9902423670129051,0.0031736590899527073
5,Level 1,0.9854910714285714,MC Dropout,Rain,0.992203153584807,0.003133172867819667
6,Level 1,0.9888392857142857,MC Dropout,Rain,0.9882618510158014,0.0029394999146461487
7,Level 1,0.9877232142857143,MC Dropout,Rain,0.9856445814072934,0.0032885263208299875
8,Level 1,0.9799107142857143,MC Dropout,Rain,0.9840072133637054,0.0040915412828326225
9,Level 1,0.9815848214285714,MC Dropout,Rain,0.9889055420607439,0.003229140769690275
10,Level 1,0.9866071428571429,MC Dropout,Rain,0.9876272624434389,0.00350429629907012
11,Level 1,0.98828125,MC Dropout,Rain,0.9939770374552983,0.0027099160943180323
12,Level 1,0.9849330357142857,MC Dropout,Rain,0.9942503409925506,0.0030038286931812763
13,Level 1,0.9832589285714286,MC Dropout,Rain,0.9930571320469164,0.003475135425105691
14,Level 1,0.9866071428571429,MC Dropout,Rain,0.992953431372549,0.002659102436155081
15,Level 1,0.9866071428571429,MC Dropout,Rain,0.9908795248868778,0.0028663233388215303
16,Level 1,0.9854910714285714,MC Dropout,Rain,0.9916804599703807,0.0027838130481541157
17,Level 1,0.9888392857142857,MC Dropout,Rain,0.9882336343115123,0.0029448403511196375
18,Level 1,0.98046875,MC Dropout,Rain,0.9864379217822588,0.003424103604629636
19,Level 1,0.9871651785714286,MC Dropout,Rain,0.9917664118760292,0.0026122420094907284
20,Level 2,0.9838169642857143,MC Dropout,Rain,0.9934281299509065,0.004143506288528442
21,Level 2,0.9754464285714286,MC Dropout,Rain,0.972917100062409,0.005589630454778671
22,Level 2,0.9810267857142857,MC Dropout,Rain,0.9859465970688616,0.004049896728247404
23,Level 2,0.9854910714285714,MC Dropout,Rain,0.9882611725760084,0.0038007223047316074
24,Level 2,0.9793526785714286,MC Dropout,Rain,0.9920689920689921,0.004655792377889156
25,Level 2,0.9838169642857143,MC Dropout,Rain,0.9918047215756841,0.004515894688665867
26,Level 2,0.9877232142857143,MC Dropout,Rain,0.9862095531587056,0.003803348634392023
27,Level 2,0.9821428571428571,MC Dropout,Rain,0.9882990056818182,0.004366306122392416
28,Level 2,0.9720982142857143,MC Dropout,Rain,0.9791159586681975,0.0056989057920873165
29,Level 2,0.9776785714285714,MC Dropout,Rain,0.9875998858447489,0.004387457389384508
30,Level 2,0.9838169642857143,MC Dropout,Rain,0.9884014317288321,0.004500651266425848
31,Level 2,0.9854910714285714,MC Dropout,Rain,0.9946206115515289,0.0037104447837918997
32,Level 2,0.9827008928571429,MC Dropout,Rain,0.989870125112198,0.004063671920448542
33,Level 2,0.9827008928571429,MC Dropout,Rain,0.9849242549138136,0.004847343545407057
34,Level 2,0.9877232142857143,MC Dropout,Rain,0.9876219825372368,0.0035188740584999323
35,Level 2,0.984375,MC Dropout,Rain,0.9837625526401037,0.003967164549976587
36,Level 2,0.9832589285714286,MC Dropout,Rain,0.9919031403707909,0.0036564453039318323
37,Level 2,0.9827008928571429,MC Dropout,Rain,0.9830558150610906,0.00429573655128479
38,Level 2,0.9782366071428571,MC Dropout,Rain,0.9764798806441705,0.004790286533534527
39,Level 2,0.9849330357142857,MC Dropout,Rain,0.9899276046584827,0.0033902470022439957
40,Level 3,0.9793526785714286,MC Dropout,Rain,0.984938784938785,0.006182311102747917
41,Level 3,0.9670758928571429,MC Dropout,Rain,0.94303989359101,0.00913199596107006
42,Level 3,0.9732142857142857,MC Dropout,Rain,0.9804209671253822,0.005784397013485432
43,Level 3,0.9827008928571429,MC Dropout,Rain,0.9796303419977652,0.005672408267855644
44,Level 3,0.9709821428571429,MC Dropout,Rain,0.9731653404067196,0.00792826060205698
45,Level 3,0.9787946428571429,MC Dropout,Rain,0.9875472603972874,0.006890475749969482
46,Level 3,0.9815848214285714,MC Dropout,Rain,0.9889399968990645,0.00532422075048089
47,Level 3,0.9782366071428571,MC Dropout,Rain,0.9840566355112847,0.0064275530166924
48,Level 3,0.96875,MC Dropout,Rain,0.9665178571428572,0.007996967993676662
49,Level 3,0.9715401785714286,MC Dropout,Rain,0.9747722179049678,0.006800977513194084
50,Level 3,0.9810267857142857,MC Dropout,Rain,0.9803921568627451,0.006240115966647863
51,Level 3,0.984375,MC Dropout,Rain,0.9899781341107872,0.005333310458809137
52,Level 3,0.9810267857142857,MC Dropout,Rain,0.9848758616074417,0.005872359033674002
53,Level 3,0.9715401785714286,MC Dropout,Rain,0.9772161592954242,0.007306679151952267
54,Level 3,0.9815848214285714,MC Dropout,Rain,0.9862180646717315,0.005197616294026375
55,Level 3,0.9787946428571429,MC Dropout,Rain,0.9768048970773571,0.006093087140470743
56,Level 3,0.9743303571428571,MC Dropout,Rain,0.9849718611484637,0.005356006324291229
57,Level 3,0.9810267857142857,MC Dropout,Rain,0.9810279060429633,0.006453486159443855
58,Level 3,0.97265625,MC Dropout,Rain,0.9716885032842741,0.0069042076356709
59,Level 3,0.9787946428571429,MC Dropout,Rain,0.9917331812998861,0.004574704449623823
60,Level 4,0.9659598214285714,MC Dropout,Rain,0.974297051832069,0.009004151448607445
61,Level 4,0.9436383928571429,MC Dropout,Rain,0.9172263175460065,0.014083276502788067
62,Level 4,0.9620535714285714,MC Dropout,Rain,0.9675685819571448,0.008820241317152977
63,Level 4,0.9665178571428571,MC Dropout,Rain,0.9766743648960738,0.008809085004031658
64,Level 4,0.9441964285714286,MC Dropout,Rain,0.9438416075650118,0.012841634452342987
65,Level 4,0.9592633928571429,MC Dropout,Rain,0.9615737088303967,0.01117711141705513
66,Level 4,0.98046875,MC Dropout,Rain,0.979770713066103,0.007657402660697699
67,Level 4,0.9693080357142857,MC Dropout,Rain,0.9796409692782749,0.009089896455407143
68,Level 4,0.9547991071428571,MC Dropout,Rain,0.9599974024287291,0.011643713340163231
69,Level 4,0.9553571428571429,MC Dropout,Rain,0.9488390771028037,0.010561522096395493
70,Level 4,0.9743303571428571,MC Dropout,Rain,0.9694705911648986,0.009071490727365017
71,Level 4,0.9776785714285714,MC Dropout,Rain,0.9878424657534246,0.008006902411580086
72,Level 4,0.9709821428571429,MC Dropout,Rain,0.9870689655172413,0.008526020683348179
73,Level 4,0.9598214285714286,MC Dropout,Rain,0.9708333333333334,0.010935306549072266
74,Level 4,0.9760044642857143,MC Dropout,Rain,0.9766245163349156,0.007759603671729565
75,Level 4,0.9715401785714286,MC Dropout,Rain,0.9609645121690261,0.00923242699354887
76,Level 4,0.9631696428571429,MC Dropout,Rain,0.9705133607219355,0.007944363169372082
77,Level 4,0.9698660714285714,MC Dropout,Rain,0.9746409240080126,0.010066457092761993
78,Level 4,0.9525669642857143,MC Dropout,Rain,0.9511905992625521,0.010678709484636784
79,Level 4,0.9681919642857143,MC Dropout,Rain,0.9820820061681581,0.0067925602197647095
80,Level 5,0.94140625,MC Dropout,Rain,0.9580320094842917,0.01440682914108038
81,Level 5,0.8716517857142857,MC Dropout,Rain,0.8840338473528921,0.022978944703936577
82,Level 5,0.9313616071428571,MC Dropout,Rain,0.9449599828532737,0.015450352802872658
83,Level 5,0.9324776785714286,MC Dropout,Rain,0.9460411195354888,0.015173213556408882
84,Level 5,0.8599330357142857,MC Dropout,Rain,0.8417543324431023,0.02327791228890419
85,Level 5,0.9095982142857143,MC Dropout,Rain,0.8870218889646293,0.020014850422739983
86,Level 5,0.9743303571428571,MC Dropout,Rain,0.9682255092385078,0.012216242030262947
87,Level 5,0.9481026785714286,MC Dropout,Rain,0.9621409178074389,0.014874470420181751
88,Level 5,0.9051339285714286,MC Dropout,Rain,0.9263617900921157,0.019174236804246902
89,Level 5,0.89453125,MC Dropout,Rain,0.8438344770222499,0.01892041228711605
90,Level 5,0.9609375,MC Dropout,Rain,0.9632984901277583,0.014571179635822773
91,Level 5,0.9626116071428571,MC Dropout,Rain,0.9658144062297209,0.013745419681072235
92,Level 5,0.9564732142857143,MC Dropout,Rain,0.9720476917093017,0.01389694306999445
93,Level 5,0.8950892857142857,MC Dropout,Rain,0.9310367697776835,0.01839498244225979
94,Level 5,0.953125,MC Dropout,Rain,0.9663836846213895,0.013234974816441536
95,Level 5,0.95703125,MC Dropout,Rain,0.9417363977130742,0.015559379011392593
96,Level 5,0.9363839285714286,MC Dropout,Rain,0.9395270058340129,0.013716883957386017
97,Level 5,0.9419642857142857,MC Dropout,Rain,0.9549763033175357,0.017822306603193283
98,Level 5,0.9045758928571429,MC Dropout,Rain,0.9310619753166589,0.0189119391143322
99,Level 5,0.9464285714285714,MC Dropout,Rain,0.9677365860849056,0.011819498613476753
0,Level 1,0.9698660714285714,Baseline,Fog,0.9641882964667775,0.004962049424648285
1,Level 1,0.9871651785714286,Baseline,Fog,0.9869245705016345,0.0026930375024676323
2,Level 1,0.9893973214285714,Baseline,Fog,0.98655267610651,0.0021615861915051937
3,Level 1,0.9899553571428571,Baseline,Fog,0.9617938118501816,0.0026479242369532585
4,Level 1,0.9614955357142857,Baseline,Fog,0.950810433436793,0.006538686342537403
5,Level 1,0.9760044642857143,Baseline,Fog,0.9797492254710333,0.003953062929213047
6,Level 1,0.984375,Baseline,Fog,0.9885406543569808,0.002901436761021614
7,Level 1,0.9866071428571429,Baseline,Fog,0.9835030165912518,0.0028590927831828594
8,Level 1,0.9832589285714286,Baseline,Fog,0.9811956110480514,0.0028544480446726084
9,Level 1,0.9810267857142857,Baseline,Fog,0.965150906779094,0.003825253574177623
10,Level 1,0.98828125,Baseline,Fog,0.9828990884891505,0.002015428151935339
11,Level 1,0.9838169642857143,Baseline,Fog,0.989183797210867,0.0027872195933014154
12,Level 1,0.9793526785714286,Baseline,Fog,0.9763301763301764,0.003560469951480627
13,Level 1,0.9715401785714286,Baseline,Fog,0.9576083161581692,0.004927495960146189
14,Level 1,0.9849330357142857,Baseline,Fog,0.9833385793725737,0.002936237258836627
15,Level 1,0.9888392857142857,Baseline,Fog,0.9916760722347628,0.0022211861796677113
16,Level 1,0.9587053571428571,Baseline,Fog,0.9740505930843533,0.004869104828685522
17,Level 1,0.9849330357142857,Baseline,Fog,0.9899066205015213,0.002864140784367919
18,Level 1,0.9748883928571429,Baseline,Fog,0.9800038160656365,0.0040032705292105675
19,Level 1,0.9760044642857143,Baseline,Fog,0.9641921629635539,0.00417864415794611
20,Level 2,0.9425223214285714,Baseline,Fog,0.9360051044163549,0.009844773449003696
21,Level 2,0.97265625,Baseline,Fog,0.9796737972297352,0.005616982467472553
22,Level 2,0.98046875,Baseline,Fog,0.9811204162940077,0.004262201953679323
23,Level 2,0.9754464285714286,Baseline,Fog,0.9598892240482629,0.005417305510491133
24,Level 2,0.9285714285714286,Baseline,Fog,0.9065035306490384,0.012038979679346085
25,Level 2,0.9609375,Baseline,Fog,0.9621619379459101,0.007055994123220444
26,Level 2,0.9732142857142857,Baseline,Fog,0.9857726490825688,0.004930507391691208
27,Level 2,0.9715401785714286,Baseline,Fog,0.9527429581826987,0.006358189508318901
28,Level 2,0.9670758928571429,Baseline,Fog,0.9680284018113,0.00549702625721693
29,Level 2,0.9213169642857143,Baseline,Fog,0.939310368527993,0.009006957523524761
30,Level 2,0.9860491071428571,Baseline,Fog,0.9747142048670062,0.003187821712344885
31,Level 2,0.9743303571428571,Baseline,Fog,0.9812615170078192,0.005118013359606266
32,Level 2,0.9458705357142857,Baseline,Fog,0.9512574886719581,0.007456643041223288
33,Level 2,0.9402901785714286,Baseline,Fog,0.9435924457139688,0.008902874775230885
34,Level 2,0.9715401785714286,Baseline,Fog,0.9734432543838902,0.006015795283019543
35,Level 2,0.9860491071428571,Baseline,Fog,0.9755291454442557,0.004289580974727869
36,Level 2,0.9313616071428571,Baseline,Fog,0.9541130222566454,0.008347989991307259
37,Level 2,0.9748883928571429,Baseline,Fog,0.9830185079183362,0.005042964592576027
38,Level 2,0.9296875,Baseline,Fog,0.955024867089693,0.008452706970274448
39,Level 2,0.9503348214285714,Baseline,Fog,0.9433781759881769,0.00843240786343813
40,Level 3,0.8286830357142857,Baseline,Fog,0.9127474528125994,0.019451310858130455
41,Level 3,0.9330357142857143,Baseline,Fog,0.9526764354066986,0.01225082017481327
42,Level 3,0.9430803571428571,Baseline,Fog,0.9714526047105232,0.009551574476063251
43,Level 3,0.9107142857142857,Baseline,Fog,0.9475145526960784,0.011397144757211208
44,Level 3,0.7885044642857143,Baseline,Fog,0.9104358883865801,0.02140960842370987
45,Level 3,0.8973214285714286,Baseline,Fog,0.9143649956738049,0.01428824383765459
46,Level 3,0.9430803571428571,Baseline,Fog,0.9637196890590555,0.00952820386737585
47,Level 3,0.8761160714285714,Baseline,Fog,0.932045102427268,0.014602765440940857
48,Level 3,0.9146205357142857,Baseline,Fog,0.9285472171378211,0.011456207372248173
49,Level 3,0.7974330357142857,Baseline,Fog,0.8837538820998327,0.018667088821530342
50,Level 3,0.9737723214285714,Baseline,Fog,0.9711272328232641,0.0061874473467469215
51,Level 3,0.9447544642857143,Baseline,Fog,0.9463506894103468,0.010731149464845657
52,Level 3,0.8761160714285714,Baseline,Fog,0.8815372697538302,0.014840008690953255
53,Level 3,0.8666294642857143,Baseline,Fog,0.8982317932359287,0.017033377662301064
54,Level 3,0.9324776785714286,Baseline,Fog,0.9510809086457854,0.0123881995677948
55,Level 3,0.9693080357142857,Baseline,Fog,0.9523525409535772,0.008863208815455437
56,Level 3,0.8616071428571429,Baseline,Fog,0.9276230569948186,0.015211452730000019
57,Level 3,0.9375,Baseline,Fog,0.9720716411564626,0.00951435323804617
58,Level 3,0.8470982142857143,Baseline,Fog,0.9083407864747122,0.016463151201605797
59,Level 3,0.8588169642857143,Baseline,Fog,0.9340134115115045,0.01662411540746689
60,Level 4,0.6121651785714286,Baseline,Fog,0.8972423155368139,0.033755023032426834
61,Level 4,0.77734375,Baseline,Fog,0.9390525848001195,0.023945707827806473
62,Level 4,0.8303571428571429,Baseline,Fog,0.9559723401245048,0.019473938271403313
63,Level 4,0.7594866071428571,Baseline,Fog,0.9294278296121148,0.022096021100878716
64,Level 4,0.60546875,Baseline,Fog,0.88076574609403,0.033495813608169556
65,Level 4,0.7053571428571429,Baseline,Fog,0.8688776611047181,0.02802993915975094
66,Level 4,0.8705357142857143,Baseline,Fog,0.9136521883289124,0.018832122907042503
67,Level 4,0.7075892857142857,Baseline,Fog,0.8633569725720615,0.028566041961312294
68,Level 4,0.7845982142857143,Baseline,Fog,0.8907513321884744,0.021364102140069008
69,Level 4,0.6986607142857143,Baseline,Fog,0.74050260324222,0.031221041455864906
70,Level 4,0.9347098214285714,Baseline,Fog,0.9524122974869244,0.012693293392658234
71,Level 4,0.8102678571428571,Baseline,Fog,0.8925417274347754,0.021407825872302055
72,Level 4,0.7232142857142857,Baseline,Fog,0.8053953230784547,0.027347248047590256
73,Level 4,0.6428571428571429,Baseline,Fog,0.8553941514756945,0.030619362369179726
74,Level 4,0.7790178571428571,Baseline,Fog,0.9326864634887557,0.02373954840004444
75,Level 4,0.9017857142857143,Baseline,Fog,0.9325213771377137,0.016738876700401306
76,Level 4,0.7600446428571429,Baseline,Fog,0.8945855957381416,0.02544722519814968
77,Level 4,0.8660714285714286,Baseline,Fog,0.942810352233677,0.017456699162721634
78,Level 4,0.7739955357142857,Baseline,Fog,0.8062413771618291,0.027108177542686462
79,Level 4,0.6824776785714286,Baseline,Fog,0.9065595419946054,0.029458291828632355
80,Level 5,0.40122767857142855,Baseline,Fog,0.911113213832508,0.04943143576383591
81,Level 5,0.5641741071428571,Baseline,Fog,0.9264302657958361,0.038177430629730225
82,Level 5,0.6300223214285714,Baseline,Fog,0.932051883232001,0.03432842716574669
83,Level 5,0.5786830357142857,Baseline,Fog,0.8762400454699305,0.0368821807205677
84,Level 5,0.40401785714285715,Baseline,Fog,0.9044064394644815,0.046688735485076904
85,Level 5,0.421875,Baseline,Fog,0.80777461134604,0.04775676876306534
86,Level 5,0.6473214285714286,Baseline,Fog,0.8760694020078568,0.03387010842561722
87,Level 5,0.4453125,Baseline,Fog,0.7242628704558176,0.04929657280445099
88,Level 5,0.6858258928571429,Baseline,Fog,0.7265072760565782,0.03445761650800705
89,Level 5,0.5161830357142857,Baseline,Fog,0.6591053337074098,0.04604595527052879
90,Level 5,0.8275669642857143,Baseline,Fog,0.9407066494707003,0.025052649900317192
91,Level 5,0.5625,Baseline,Fog,0.8836134900388727,0.036157358437776566
92,Level 5,0.4536830357142857,Baseline,Fog,0.7862982409190792,0.04541248083114624
93,Level 5,0.4252232142857143,Baseline,Fog,0.8186950538949621,0.04778027907013893
94,Level 5,0.56640625,Baseline,Fog,0.9222980897857747,0.03866342455148697
95,Level 5,0.7845982142857143,Baseline,Fog,0.8768858850669595,0.028914153575897217
96,Level 5,0.59375,Baseline,Fog,0.8861129472031728,0.0389227569103241
97,Level 5,0.7494419642857143,Baseline,Fog,0.8805519670584256,0.0293765589594841
98,Level 5,0.5943080357142857,Baseline,Fog,0.7674809978624613,0.04052380099892616
99,Level 5,0.45145089285714285,Baseline,Fog,0.9045585836853205,0.0453367605805397
0,Level 1,0.9787946428571429,MC Dropout,Fog,0.9901128248214608,0.005888407584279776
1,Level 1,0.9832589285714286,MC Dropout,Fog,0.9839765418085509,0.0060451147146523
2,Level 1,0.9866071428571429,MC Dropout,Fog,0.9877215309200604,0.005542280618101358
3,Level 1,0.9815848214285714,MC Dropout,Fog,0.9919720226712836,0.005271346308290958
4,Level 1,0.9838169642857143,MC Dropout,Fog,0.9884014317288321,0.005283871199935675
5,Level 1,0.9821428571428571,MC Dropout,Fog,0.9900745738636364,0.005419266410171986
6,Level 1,0.9860491071428571,MC Dropout,Fog,0.9899037917374082,0.0068964529782533646
7,Level 1,0.9866071428571429,MC Dropout,Fog,0.989960407239819,0.004829639568924904
8,Level 1,0.98828125,MC Dropout,Fog,0.9963700895377913,0.005708994809538126
9,Level 1,0.9799107142857143,MC Dropout,Fog,0.9927708175145533,0.0081104077398777
10,Level 1,0.9866071428571429,MC Dropout,Fog,0.9899132730015082,0.004850717261433601
11,Level 1,0.9849330357142857,MC Dropout,Fog,0.9929283391039765,0.00702081760391593
12,Level 1,0.9854910714285714,MC Dropout,Fog,0.9848636640822371,0.005689704790711403
13,Level 1,0.9815848214285714,MC Dropout,Fog,0.9859251985460059,0.008536397479474545
14,Level 1,0.9860491071428571,MC Dropout,Fog,0.9936842105263158,0.004819751717150211
15,Level 1,0.9815848214285714,MC Dropout,Fog,0.9893534549589126,0.006811473984271288
16,Level 1,0.9827008928571429,MC Dropout,Fog,0.9891374036013262,0.006656087003648281
17,Level 1,0.9827008928571429,MC Dropout,Fog,0.9932223260244363,0.005491843447089195
18,Level 1,0.9815848214285714,MC Dropout,Fog,0.9878029872344826,0.006338294595479965
19,Level 1,0.984375,MC Dropout,Fog,0.9926911240686751,0.004427544306963682
20,Level 2,0.9754464285714286,MC Dropout,Fog,0.9894424797170794,0.009580399841070175
21,Level 2,0.97265625,MC Dropout,Fog,0.9855281183041202,0.009986817836761475
22,Level 2,0.9838169642857143,MC Dropout,Fog,0.9931934203062962,0.009224152192473412
23,Level 2,0.9765625,MC Dropout,Fog,0.9855782312925169,0.008287057280540466
24,Level 2,0.9782366071428571,MC Dropout,Fog,0.9875085933271901,0.008607365190982819
25,Level 2,0.9765625,MC Dropout,Fog,0.9895646258503401,0.008876827545464039
26,Level 2,0.9787946428571429,MC Dropout,Fog,0.9893626597851528,0.010982649400830269
27,Level 2,0.9838169642857143,MC Dropout,Fog,0.9884992274140866,0.00818567629903555
28,Level 2,0.9877232142857143,MC Dropout,Fog,0.9899845916795069,0.010289001278579235
29,Level 2,0.9760044642857143,MC Dropout,Fog,0.9861980932625953,0.013626782223582268
30,Level 2,0.9827008928571429,MC Dropout,Fog,0.9883863640526828,0.008248986676335335
31,Level 2,0.9810267857142857,MC Dropout,Fog,0.9855450712708291,0.012084048241376877
32,Level 2,0.9799107142857143,MC Dropout,Fog,0.9760978233358644,0.009363162331283092
33,Level 2,0.9732142857142857,MC Dropout,Fog,0.968666379969419,0.014727967791259289
34,Level 2,0.9815848214285714,MC Dropout,Fog,0.9905766017192964,0.007573530077934265
35,Level 2,0.9720982142857143,MC Dropout,Fog,0.9730309988518944,0.011335453018546104
36,Level 2,0.9793526785714286,MC Dropout,Fog,0.9834295834295834,0.011012670584022999
37,Level 2,0.9827008928571429,MC Dropout,Fog,0.9885878624681724,0.009123112075030804
38,Level 2,0.9737723214285714,MC Dropout,Fog,0.9766871913674329,0.012074781581759453
39,Level 2,0.984375,MC Dropout,Fog,0.9912131519274376,0.006552128121256828
40,Level 3,0.9631696428571429,MC Dropout,Fog,0.9702763439727519,0.016688363626599312
41,Level 3,0.9553571428571429,MC Dropout,Fog,0.9550452686915888,0.018294619396328926
42,Level 3,0.9743303571428571,MC Dropout,Fog,0.9800911399970117,0.01675945147871971
43,Level 3,0.9670758928571429,MC Dropout,Fog,0.9717742329848308,0.014894310384988785
44,Level 3,0.9720982142857143,MC Dropout,Fog,0.9673938002296212,0.014798903837800026
45,Level 3,0.9659598214285714,MC Dropout,Fog,0.9781231354945024,0.01596594974398613
46,Level 3,0.9659598214285714,MC Dropout,Fog,0.974884223087195,0.018265964463353157
47,Level 3,0.9715401785714286,MC Dropout,Fog,0.9802344832246512,0.015419074334204197
48,Level 3,0.9709821428571429,MC Dropout,Fog,0.9641688770999116,0.019404273480176926
49,Level 3,0.9575892857142857,MC Dropout,Fog,0.9512176420071158,0.022631656378507614
50,Level 3,0.9754464285714286,MC Dropout,Fog,0.9787939463282712,0.015449353493750095
51,Level 3,0.9553571428571429,MC Dropout,Fog,0.9557316004672898,0.02149849943816662
52,Level 3,0.9704241071428571,MC Dropout,Fog,0.9618193062592902,0.015887457877397537
53,Level 3,0.9481026785714286,MC Dropout,Fog,0.9213515856892418,0.024395514279603958
54,Level 3,0.97265625,MC Dropout,Fog,0.9774842811479153,0.013063222169876099
55,Level 3,0.9525669642857143,MC Dropout,Fog,0.9385230366311726,0.01939406245946884
